_id,artist,title
quuEo9q65RSCDhXQo,['Queensrÿche'],Silent Lucidity
mzeYD6oAPvCcJHjvm,['Yellow Claw'],DJ Turn It Up
JQdTMaT74AgiTxfko,['Hooverphonic'],Waves
B8FAwEuaxTNHa5fCW,['Polo Montañez'],Flor pálida
ek24v9RHpQqkHKo7S,['Desmond Dekker & The Aces'],Israelites
nRJScQAHeRmq5RSBu,"['Future', 'Rick Ross']",No Games
aFw2wYafT5BMMT2sP,['Usher'],Good Kisser
BEFnj8Tk9YdJjoFYi,['DragonForce'],"Bonus Live performance of ""My Spirit Will Go On"" (from the '06 Metal Hammer Awards)"
Stob9hKmuB4yq3GdC,['Travis Scott'],Sloppy Toppy ft. Migos Pewee Longway
baEYEa3o3Esfg9tht,['The Script'],Nothing
bJENKjhdAJWrqRGzP,['Gin Wigmore'],Kick This Love
W3vJRKjvTmwbwchmf,['Annihilator'],Crystal Ann
8RN7AppYSBuEFmPda,['Fangoria'],Hay que sufrir en silencio
K3R6ShBSKC7cR9CTo,['King Creosote'],Coast On By
b7nWrybbuczFwB4qQ,['Kodaline'],One Day
KjtK9BDi4GWo5nM2o,['Revive'],Blink
kFvg9AzAteg8FjD2c,['Trey Songz'],Foreign
hbGch7L7adQAKT5Tu,['Maxine Nightingale'],Right Back Where We Started From
ZAefo43ZSQFPCEd6Q,['REO Speedwagon'],Keep the Fire Burning
tySWAxuqfhydhrTPi,"['Alicia Keys', 'Maxwell']",Fire We Make
L4ne7AkewYTNwsdsZ,['Twa Toots'],Love Has Got a Hold on Me
KRjcwAqy6QbAPJ8oR,['Phil Wickham'],Cannons
gfQddLEbEgomFrpRG,"['French Montana', 'Joe Budden', 'Wiz Khalifa']",NBA
sqepQ3r9nyx2NASP7,['Carpenters'],Now
nQk6AFv8ewiEXFaE7,['????'],MIDNIGHT BLUE / ?: KISSME QUICK
27irxzTyKudFzDyxw,"['JAY Z', 'Linkin Park']",Numb / Encore
BpjGqoLsautnQMrGp,['Keith Urban'],Cop Car
wif3DwiFqhdMA47R8,['Queen Latifah'],Better Than the Rest
WpK4STp7DHARPokyd,"['Birdman', 'Lil Wayne', 'R. Kelly', 'Rich Gang']",We Been On
ADDLgemcXqNW2dAwS,['Gloria Estefan'],Words Get in the Way
TaquyviarZNHPR4wS,['Satyricon'],Mother North
iNynpZAYTCMijcL2W,['Nena'],99 Luftballons
3vLg4jwycYwNC2Kcm,['Dave Arcari'],Project Blues
AJPYAR3LTwDDXice2,['Metallica'],Enter Sandman
p4g9H6ki6gmHwjBiR,['Ice Cube'],Hood Mentality
wuJpuiqKDi4zXjDx5,['Petra'],Medley: Only by Grace / To Him Who Sits on the Throne / You Are Holy
bPehHXa8knqGTuqSj,['Diana Krall'],A Case of You
wtpXFAQryHun7Tb9j,['Two Door Cinema Club'],"Eat That Up, It’s Good for You"
mcsuz6SSqbnzSh98N,"['Chance the Rapper', 'Childish Gambino']",Favorite Song
Wk7NN22t8YRzgSosa,['Shania Twain'],You’re Still the One
mLzQfQicy6uHfrTx3,['Booba'],Pitbull
yRHEKxyxJjWpEFE94,['Juanes'],Rosario Tijeras
Tq6bz6jeJK3Jit8TN,"['Jadakiss', 'Young Jeezy']",Something Else
BvMTKfduJXypTHr6v,['Nappy Brown'],Open Up That Door
5FykPAQLBzvyazZke,"['E-40', 'Rankin Scroo']",Breakin' News
TNpeLP63yM85WTnQz,['Ministry'],The Horror
k2dQ67WWZa8d4cENG,"['Four Horsemen', 'Ras Kass']",This Shit Right Here
kNoFLTmA574FeuxJv,['Number Six'],The Sound of the Stars
HuEZEpeftdub3SA2z,['Kasabian'],Butcher Blues
yrTTX2RER75jeFcZX,['Dean Martin'],Cha Cha Cha D'amour
avxiyniwvoRWDcjms,['Mos Def'],Hip Hop
mXdwfX2mrcAdQT4tL,['Cody Simpson'],Surfboard
gjpyYgPBfTh3NbkG7,['Ramin Djawadi'],The Children
9cLn7iiyRyieFjYXM,['Adrian Marcel'],I'm Still
wrj7RzfDKTMWKQKQY,['Phil Driscoll'],Crown Him With Many Crowns
82BMXchDr3kwZXhR2,['Donald Lawrence & Co.'],The Word of the Lord
qjsTvtQcXMzNu7Yj7,['Malú'],A prueba de ti
AEHK9GKaExxzE46Gi,['Wanessa'],Paga pra ver (Tô pagando pra ver)
E5iih8iRFz8diFt5P,['Floyd Dixon'],Please Don't Go
sm63wQvD8EcAsgCGa,['Britt Nicole'],The Lost Get Found
H4F2djrznsSrmP6Gc,['Billy Currington'],Don't
YGFbPHMC8wXzBxdfh,['Raisa'],Apalah (Arti Menunggu)
3azrqyy4s7fz7DSNW,['ATB'],See U Again
HEHEcf3MqDY6Wak2o,['Shawn Mendes'],A Little Too Much
oYmbr9iay6c6mFzQv,['Ahmet Kaya'],Beni Bul Anne
qK2zoJac3pJmZAuRP,"['Dr. Dre', 'Kendrick Lamar']",Compton
idf8MTXYsnWwK5jLj,['Hot Lips Page'],My Gal Is Gone
yAwhxunw6zkAfag8H,['King Creosote'],Coast On By
bH68AyRd5BdXdqG4q,"['B-Legit', 'DJ Fresh', 'Richie Rich', 'Yukmouth']",All On You
dmrE7bq8ivSSSkMCv,['Bob Seger'],Long Song Comin'
9zBx8Z8p9BgPtiNnT,['Naughty by Nature'],OPP
S356iipvjfciy9bdK,['Tyga'],Awesome
JGiDzrnsQkYvAbJFx,['Lone Star'],"No, not my baby"
HxNLApwJ8muS5TLWZ,['Jimmy James'],I'm On Fire
sEPoNvFBmDnSvL9Dv,['James Last'],Verlorener Sommer
db2aKrSyQrFFgcSQk,['Frank Sinatra'],That’s Life
qdxGxrL3avifEGKK8,['The Stylistics'],"Betcha by Golly, Wow"
kKzWWmGYMrkLb8PGa,['Martha High'],Stay Tonight
Zyz89pJENJ4pyzD7m,['Black Sabbath'],Iron Man
9i9CCSvMdSpGv373D,"['Juicy J', 'Ne?Yo']",She Knows
z3r3dZTgWNeuwcQaY,['Eminem'],W.T.P.
5oWYmFiWFFenruuvx,['Time Slips By'],Three Goes on Forever
JFQao34Lz6jvhLEia,['Mat Kearney'],Hey Mama
bAPMBGDbmMBeyhsq5,['Majid Jordan'],Her
hyytPnjbPTYMkt4pu,['Hell on Wheels'],Blinded by the Light
GMTh7CiA4p3xB78fz,['João Bosco'],Papel machê
PBDYW3PdqSye3SPuv,['The Slackers'],I’m Still Standing
ym9FWEi4DaKGyhZ6e,['Hande Yener'],Unutanlar Gibi (feat. Mehmet Erdem)
w5TmPk3sRSEa3Csp7,['Randy Houser'],How Country Feels
DyYGZQPu7sdt4SmnD,"['David Guetta', 'Emeli Sandé']",What I Did for Love
NDnSXJDJPjo9ci5Be,['Ahmet Kaya'],Arka Mahalle
sfZY8ncS3zejwXTSE,['Drake'],"Hold on, We're Going Home (Workout Mix by G.G.)"
t66JCn8yWCWDyvinJ,['Blessthefall'],"Hey Baby, Here's That Song You Wanted"
a5wTtvhioD4zFebyv,['Since by Man'],A Kid Who Tells on Another Kid is a Dead Kid
8sopAwgHXHHtw2btd,['Annihilator'],Alison Hell
mquqY4ckeHCn2kLwH,['Paramore'],Looking Up
5LPY5syCe2bnLQrGK,['MC Ant'],One More Time
pdQCm2QEntpsxXTyB,['The Black Crowes'],Sister Luck
YgHvozj5td3N29vKF,"['Charlie Puth', 'Wiz Khalifa']",See You Again
BArZ7DeAv3uf8Xw7S,['Ace Hood'],Deuces
PF9t88yLLD2XBXNkY,['Red Hot Chili Peppers'],Tell Me Baby
SGExxYCc8bDfdxxSS,['S?la'],Gözlerine Teslimim
4Cp22XwRuxrhAr3Bq,['Chuck Davis Orchestra'],"Swing Medley: Don't Get Around Much Anymore / Side by Side / Secret Love / Take the ""A"" Train / A Fine Romance / Taking a Chance on Love / Imagination"
MrudF2qHqLWb4SAE4,['Breaking Benjamin'],Dear Agony
BEHASejZEbs7vAmQN,['R. Kelly'],Crazy Sex
anFKAAEe8yZY7hmtA,['Crystal Lewis'],How Great Thou Art
JyeXAqSbchLbbsiXR,['Gary Wright'],Dream Weaver
MAxP46RaGnuFnrov9,['Muse'],Undisclosed Desires
Mb2WyuqNd9RQs2BBT,['Morning for the Masses'],Seconds
NSjWfS47BiEYm58ta,['Steven Wilson'],The Raven That Refused to Sing (demo)
AkqsbAiQLREYQY5dy,['Kieran Halpin'],You Don't Konw Me
y2hA3mgn9TwMRbK4g,['The Doobie Brothers'],It Keeps You Runnin'
BczTnz8CW5Ya8mXKb,['Irish Legends'],Cuz Tehans / Craig's Pipes / The Wind that Shakes the Barley
Lnj7vgqbXuauDEi2j,"['Emilia Fox', 'Jane Austen']",They now walked on in silence...
GbuDyaZxMvXjbCJqx,['Death Cab for Cutie'],I Will Possess Your Heart
BBQwcTTNR48LPtACi,['Jack Teagarden'],Sing and Shout
iLrGteAk9a7yBwfR5,['Waxahatchee'],La Loose
BiezpWkQ9NpZBotco,['Del Amitri'],Roll to Me
xmQ7qGxak7nvsmdLF,['The Reds'],Move Around
tva4N5g37jdzLa7tD,['Trina Broussard'],Still the Same Girl
MrP5bHxjMtbp6tT55,['Pera'],?arab-? Izd?rap
g6S5kFhGvLv8S3TsP,['Barry Blue'],Behind My Eyes
3D8GzuNj6qWyXQLWX,['Patti LaBelle'],God Ain't Through (feat. The Soul Seekers)
cu3aqpDF7FaRMRQfd,"['The Ghost, The King & I']",DBC Three (based on: Arabesque No 2 by Claude Debussy)
Z9NtBTwBvCarjSigB,['KISS'],Who Wants to Be Lonely
WZ7CHcYAv3Lshou59,['Yal?n'],?stanbul Benden Büyük
8sLLrqgv8qd4c2mrs,"['Macklemore', 'Ryan Lewis', 'Wanz']",Thrift Shop
iatZ9Nj37sBmTXy2L,"['Slim Thug', 'Z-Ro']",Wamp Wamp
FpBAz6YB5PSmuywzu,['Noise Music.'],Raped by a Dog on Heroin
fDrA3N4uXiqhxWvAv,['Forever Plaid'],A Tribute to Mr. C: Sing to Me Mr. C / Dream Along With Me / Catch a Falling Star
Ganbiarjxz5k7jwuL,['Müslüm Gürses'],Affet
xQNZ8GmuqwARZLqPv,['Müzeyyen Senar'],Dalgaland?m da Duruldum (Düet Nilüfer)
qHsddLiH5Je5XuKyv,['Dean Martin'],Innamorata
YLYcLsx4bptMdYTgc,['Small Tribe'],All the Things
gfkYKYjkjdfQrrRq9,['The Charlie Daniels Band'],Long Haired Country Boy
8DiyYebkk2e3HXRNi,['Mac Miller'],Smile Back
y7y3xZkXKR7yWSf2T,['King Creosote'],Coast On By
CWb4iJnpY85qeiMge,['Shaolong To The Sky'],BACK BACK BACK
xexYemwNAnRBZXNYn,['Ninja McTits'],I Know You Guys Are Just Bothering Me Because I Decided to Make a Secret Account Where I Submit Stuff to Not Get Pestered by You and Although Most of 400+ Releases Submitted by That Account Are Done 100% Correctly There Are Some With Missing Bitrate And/Or Non-Capitalized Titles That Very Rarely Ever Get Comments to Fix It or How It Will Be Removed or It Has Been Removed and I Don't Submit Non-Capitalized Stuff Being Lazy I Enter It in That Way Because That's How It Is on the Release and I Have Seen Releases on Discogs With Titles That Are Incorrectly Capitalized That Are Categorized as Correct Such as http://www.discogs.com/Autechre-Exai/master/519732 And http://www.discogs.com/Autechre-Quaristice/master/2472
pKiiFfRH7roZC7gJE,['Samsons'],Di Ujung Jalan
fwZ8yGKedwxM2S9Dw,['Steve Guyger'],Oh Red
bwhoqc79NWywP8xAf,['Of Mice & Men'],This One's for You
3qNEMCgGDRYHziq98,['J Boog'],Sunshine Girl
2jKWTx3FtxydSLuyW,['Crystal Castles'],Sad Eyes
54KHSXhZzJrH2ocKu,['Arctic Monkeys'],Do I Wanna Know?
dLCovococYF3Wb7rG,"['Casino', 'Future', 'Pharrell Williams', 'Pusha T']",Move That Dope
zJkwzhqWq6B6SyLaC,['S?la'],Hediye
vZeFZtkEjyS5tuGRb,['Jon Secada'],Spanish Eyes
GWdYkCFFgFa8ZZDM8,['Erick Sermon'],Stay Real
u5rmBNez8AaperG8E,['Emilíana Torrini'],Beggar’s Prayer
TtujPm2jQjMJhzvq5,['The Decemberists'],The Wrong Year
p9dfxKMPmG4EcoksQ,['Jade'],Don't Walk Away
PgL8yYXwxzoB2bNmN,['U2'],Ordinary Love
NRD6KJTY8wnRvx2zP,['Notorious'],Snow on Deer Mountain
u9ipbMFfAwG3dESCh,['SoKo'],Who Wears the Pants??
tqozAKm8BYcGBqGc7,['G-Unit'],Doper Than My Last One
RY6kNKzNcoLYP97DB,['Ratt'],What You Give Is What You Get
nwcbwZdSfvLrgfv3b,['Jake Owen'],What We Ain’t Got
vJRELMqMRqguP8kNZ,['Guns N’ Roses'],Paradise City
Qz5shhMSkHBKzLQES,['Alex Baroni'],Everything
jHEkzZHAmkfmB5eHn,['Joey Bada$$'],Big Dusty
XWd74HoBRgv4wBi3A,['The Cure'],Love Song
raNyDF8gxqjwntqTB,"['André Previn', 'Ella Fitzgerald']",I've Got a Crush on You / Someone to Watch Over Me / Embraceable You
wkxwyewcHyA5R36dt,['Mötley Crüe'],Nikki Sixx Solo
G7TYgfvSpjzshfZiN,['Felix Mendelssohn'],Up & Down / Up & Down
ydLPy5ttZKQBMLTnz,['Selena'],Como la flor
chsaiMLpFXPfcs2s4,['Queen'],A Kind of Magic
oePtvEbpwdP9kvjRj,['Rita Ribeiro'],Há mulheres
9t2ZizqpoYKoXtpNJ,['Sam Smith'],Nirvana
NHFBkk9DAm6z3kWkK,['Jake Owen'],Barefoot Blue Jean Night
QsHcLXM2aREzBGcy5,['Lady Gaga'],Alejandro
x49HPScoGXB6Zwf93,['Chief Keef'],Vet Longs
fSM7f8G8Ras4NxHoF,['Jose Delgado'],Freegull
rjX6RXZP5v5AKhZyY,['Backstreet Boys'],Incomplete
9Du7HjMbZm5aPGPvc,['Linkin Park'],A Place for My Head
bJi3xLdAoM6x4QHnQ,['King Creosote'],Coast On By
fZPA99m59L6nRQmui,['Taylor Swift'],Style
ZxpQ6edhoazZCjHZs,['Drake'],How About Now
Ki5baY6Wdw9pa8Mo4,['Alborosie'],Still Blazing
usXeQWALLwXxjyu7M,['Miss Li'],I Heard of a Girl
sBtLQ3aDenfMTR7fs,['Rihanna'],Only Girl (in the World)
z28vWkR5zbpD5wRyt,['Peggy Lee'],Shanghai
nMRq3jeYvEWCKzKEM,['The Strypes'],Blue Collar Jane
36NxY6DF2ojFRWEDu,['Eminem'],Not Afraid
tTtCaMWRhJ4aAzg6d,['New Kids on the Block'],Intro: Face the Music
ue7S3YsmuhxnLGTTE,['The Only Ones'],The Beast
QheSh2skSPRAjYqLi,['Mavado'],Caribbean Girls (Raw)
oh6c6RFzY7NGn8xpR,"[""So' Fly""]",CASINO NIGHTMARE
Ka8iZHNWJPAbxiXJr,['Oslo Gospel Choir'],We Are Not Ashamed
bLJWGSffi5kBoC8ir,['Donnie McClurkin'],We Are Victorious
CCwrjdxjN3k7XD4MR,['Metallica'],Sad but True
oyzHDbgdaDy8DFuqo,['Last Child'],Pedih
nJsMRQoE4TidoP2d8,['2FCH'],Heures éternelles (Fayçal)
ajiYLuM8AMJRRzRcj,['Bryan Ferry'],Johnny & Mary
WXudd4TiyejwPgLhH,['Randy Travis'],If I Didn't Have You
2bEZfbjM53BtQ3ef5,['Iron Butterfly'],In?A?Gadda?Da?Vida
zgdkdxxdtgXt3kfBS,['Nach'],El idioma de los dioses
EW67ggGNaaizBNPmr,['Accept'],Blood of the Nations
RpeyGWK8oB3DFLhoW,['Supertramp'],Don’t Leave Me Now
85CSXfwTcQ7C6Se6P,"['Pusha T', 'The?Dream']",40 Acres
obEYDK3SpaSwGp97e,['ALL'],I Want Out
h4fKeRW7iEuiea2bz,['Engenheiros do Hawaii'],Somos quem podemos ser
2E7SZbGmBrhqYwL8X,['Joe Bonamassa'],Driving Towards the Daylight
x3SnheavTCMpus5xc,['Cocteau Twins'],Heaven or Las Vegas
5GdRGkQbLGtZy8BMW,['The Mothers of Invention'],King Kong (as played by 3 deranged Good Humor Trucks)
5pcMuLR658Fx6yPfZ,['The Cathedrals'],Wonderful Grace of Jesus
4v4JP84YZtvXbReaH,['Avenged Sevenfold'],A Little Piece of Heaven
i8dbcXXsQWJXfwfPX,['They Might Be Giants'],Everything’s Catching on Fire
kSof6YCHGg2Hkd2Mb,['Skoop On Somebody'],How We Do It!!!
MbrjmGyN4MkCzfZCb,['Christopher Herrick'],"Kiwi Fireworks, Variations on ""God Defend New Zealand"": II. Scherzo"
Bi6AS5hH6hTnieGbc,"['The Script', 'will.i.am']",Hall of Fame
idx2RXWxaYGu7wDuw,"['Big Chance', 'Big T', 'Big Tho', ""Lil' Flex""]",The 3rd Coast
EG7ZqP5wd34WTHtFi,['Marina and the Diamonds'],Forget
XEnECDhQixdpgM52P,['Trash Palace'],Sex on the Beach (remix by The Juan Maclean)
PieZcs4z6BAPdxTkt,['Fall Out Boy'],Centuries
Qag94pLmxuTnWidxD,['Ladi6'],Question?
a2LaaxpzErtQoLnk8,['The Word Alive'],How to Build an Empire
5CQjrp9zspziBWH6D,['Kim Burrell'],Sweeter
tigjbBoAxjRGaN6pW,['Slipknot'],Snuff
36xbQ4RepyerBArx5,['Change of Heart'],Top Of The Hour
6Cvur7ivWwFdJ23aF,['Daft Punk'],Aerodynamic
3i3WZE3xp9J2LTJ4B,"['Kid Ink', 'Rich Homie Quan', 'Tyga', 'Wale', 'Y.G.']",Ride Out
6Yrksi5vnr28XP3tW,['Sun City Girls'],Now Playing
bPe5KpTLwnR6c2i6Y,"['Donald R. Schmitt', 'Illusion of Safety']",ABC News Broadcast #2
XfmcDF6nj8fCukxtM,['Jackyl'],Down on Me
47QurgcguPeSCwuvC,['Paramore'],Here We Go Again (live)
fZoRA6cytERxZ9f5y,['G.R.E.S. Mocidade Independente de Padre Miguel'],"Se o mundo fosse acabar, me diz o que você faria se só te restasse um dia?"
mtz7hAtXmyRqsWYuD,['Junior Kelly'],Watchin You
F8EAgLfXLet9DbqXn,['Virtual><Embrace'],F... You! (remix by Heimatærde)
Fc52ufz7az8qvpDNQ,['CHVRCHES'],Dead Air
55Xf3AQiEema6gRmn,['Usher'],Caught Up
HkNpiZtXYrr4fsFqR,['Waxahatchee'],Poison
G9yu8WAtdGYkMLKyC,['Fire'],I Can See the Sky
dnGopxcLfpBFYujkQ,['Waka Flocka Flame'],Call Waka
SvZXD9aYRedXz89NX,['The Saturdays'],Up
9JL8zu7YY49yKxntH,['Phish'],Timber
PGrE4GHwFKWZfMRAv,['Kelly Hogan'],The Idea of You
GJwwNSXzA5yk9LGxW,['Babyface'],Soon As I Get Home
Wx2uCbpYxRFh8gQLE,"['J. Cole', 'TLC']",Crooked Smile
m8dCfe5XvYL8Hye7A,"['Big Sean', 'Kanye West']",All Your Fault
3gGMEv2HCAY6t9Gxg,['Smokie Norful'],No Greater Love
LFmFCFNqzASPA4t5n,['Escape the Fate'],Picture Perfect
yAssbBcFpDQHjYnmY,['Baha Men'],Dancing in the Moonlight
oFkfj76dGaFsLYdQP,['Lyricson'],Dont Give Up
c2vvXpDJPweeMEBKf,"['Prince', 'The New Power Generation']",Love 2 the 9’s
2LjEbAQ75f3EntGZK,['Marc Anthony'],Vivir mi vida
WKMWhuyzf7TFHYXLC,['Big Joe Williams'],I Know You Gonna Miss Me
BvAdZTBvMfi3G3jS9,['Tokio Hotel'],Für immer jetzt
6KwBfgJ95hWSkMcBm,['Tchami'],Untrue
QiM9h4QoHs4sh7i56,['Kendrick Lamar'],Black Boy Fly
FC9ymJqdbdgsx3rDS,['Jamie Grace'],Do Life Big
hmBSMsd5ZmgCECnJo,['Pakito'],Living on Video
kTCjgpGPxobffnWkw,"['Dillon Francis', 'Major Lazer', 'Stylo G']",We Make It Bounce
oLEiht5TgJERRn598,['Satyricon'],Fuel for Hatred
jB2Z6N8Kw58GpynQp,"['Michael Holmes', 'Roy Chappell']","""On With the Show"" Selection: Bathing in the Sunshine (The Sunshine of My Baby's Smile) / March Winds and April Showers / Three Little Times / When the Band Goes Marching By"
d4hbXon6BvXhT62Cv,['Chuck Lange'],Time Passes on By
XsCuhpLoDenXoSrvc,"['Michael Holmes', 'Roy Chappell']","""On With the Show"" Selection: Bathing in the Sunshine (The Sunshine of My Baby's Smile) / March Winds and April Showers / Three Little Times / When the Band Goes Marching By"
7zo8tALF4Y535LzZH,['Manic Drive'],King of Mercy
HgTqG9s2LgDfj47Fh,['Indila'],Dernière danse
c7Awmk7j7MJz9kzPv,['Tito Rojas'],Mi mamá
tCZa6j89m3YdXjoeM,['Diana Krall'],I'm Just a Lucky So and So
76WwcS6bkK9MKGvsY,['Ariana Grande'],One Last Time
w4zowNLxNkiMLbhLC,['Chris Young'],Lonely Eyes
ErG7JshLWcgBTzEjG,"['The Slakadeliqs', 'Tingsek']",Nine 2 Five
my2RPfbd84RkMGaaX,['Anal Cunt'],Selling Out by Having Song Titles on His Album
bE3xZTxHQxDAvjWZi,['Emilíana Torrini'],Next Time Around
wr6XYDbHgxzxL5vQw,['Les Barker'],Hostage
Ff7Y6JHdxaBF2aPot,['Nidji'],Diatas Awan
vkXJXiy9YwoxZdLKG,['Miss Li'],Polythene Queen
bEF4RnFByrgAHEySF,"['Elephant Man', 'Tony Matterhorn', 'Wyclef Jean']",Chino Wine
7b6pPcknKiW8MYFSu,['Ed Sheeran'],Thinking Out Loud
2wntnob33PYadBdxu,['Coldplay'],The Scientist
gdj7bvwFJc9X9vtQ3,['Ludacris'],Get Back
p55CqpR2DgMBpdcwS,['Catedral'],Ver Estrelas e Sorrir
PBwPeyoFc35hP3xzD,['Byron Cage'],Thou Art a Shield for Me: Psalm 3
s4pHhRN9asGYJHD36,['Sia'],My Love
q3u4etXi3jQeGFHpJ,['Imagine Dragons'],I Bet My Life
QhR3ynYyWEoDxWEfZ,"['Kendrick Lamar', 'Rapsody']",Complexion (A Zulu Love)
umxrM3Rpn2EwnFwkj,"['KSHMR', 'Tiësto', 'Vassy']",Secrets
47aJirhKWnHhQm25x,['Fito Blanko'],Meneo
Cbj33TQeXLfb7F8sD,['The King of Swing Orchestra'],Hooked on Bands Medley
p4S9YQtv2JfsXytDw,['The Beatles'],All You Need Is Love
8egj9X6rfBcqcoapM,['Rihanna'],Diamonds (The Bimbo Jones vocal edit)
Gkh6aLdCCKkorEAHE,['his mighty robot'],The Troubled Mind of You
nXYPSZMued5DSyr9h,['Avicii'],Hey Brother
k5nHEFqc3qCQ577Xz,['The Doors'],Light My Fire
t6eZk48jG8j5Sv3j5,['Ariana Grande'],One Last Time
9rCgRhDoJE7goZRzC,['Marion Meadows'],Show Me Show Me
FzzdvdSF5GBuqsmas,['Scorpions'],Still Loving You
ipd6jKGT8c6JPCLDG,['Richard Feynman'],"I Mean You Take This on the Other Side, and You Divide by C^2..."
3scMWu7XWWxkv7Ks9,['Katatonia'],Day and Then the Shade
TfCP57izriAouTcbx,['Elton John'],Sacrifice
JA38qzMvaWbhxk9AX,['Bon Jovi'],Born to Be My Baby
yhjCbPB3nbpGodDHX,"['Black Milk', 'Tone Trezure']",Black Sabbath
AyrjYyh7uJZyXuFqd,['Hewhocorrupts'],Young Boy Attacked by Bees (Boy Is Allergic to Bees) (live)
qqxFY96Dq23JBrABS,['Doc Powell'],Tropical Love
FYAtJXSapjry3gKtg,['Bunal?m'],Yeter Art?k Kad?n
LSzPy2xQrNZ64uei6,"['DMX', 'Drag?On', 'Swizz Beatz']",No Love for Me
JAGojisReuGibrzah,['One Direction'],Steal My Girl (Live Acoustic Session)
FRPLR3BLr4dmr44YY,['Vaya Con Dios'],Don't Break My Heart
N5BYurmoT6gupBRPX,['Andien'],Rindu Ini
uHrcggybkTD3yiwbW,['JAY Z'],U Don’t Know
ow5r4DWGrEYeQv7vA,['Marvin Gaye'],Sexual Healing
Ff2DjmDJpfs9QBjmX,['Kreator'],Servant in Heaven - King in Hell
XBuFRTQEigC3a9tw8,['Keith Urban'],You’ll Think of Me
kptqJfsyEjhLemFmZ,"['KSHMR', 'Tiësto', 'Vassy']",Secrets
X6BYgKpvRQ2ri5bLT,['Studio'],Life's a Beach!
XL3q2oD3PFPhgbmTk,['Katy Perry'],By the Grace of God
STHSsmQfarhZvjirH,['???? ????'],Et2akhart Ktir
JqchNTua5Y4Ec8WzT,['Ed Sheeran'],I See Fire
257ZpNm5y6Er8pZBM,['Bone Thugs?n?Harmony'],Foe tha Love of $
ZJSEDynzuDWsKkNjW,['Lynyrd Skynyrd'],Gimme Three Steps
Xag9PvkjrdXjKRzwc,['Little Jackie'],Go Hard or Go Home
uJmwYn5sjHQKToAuB,['Amir Baghiri'],Far Out
ZzTaupLoKyPBDMtoy,['Machine Gun Romantics'],What Are Friends For Huh?
ms5BrWx99XzjKPp7r,['Taylor Swift'],Style
fDssxHeZs7BZkMm9H,['Iron Maiden'],Run to the Hills
